Date,Open,High,Low,Close,Adj Close,Volume
2003-02-18,64.195213,64.778809,63.076660,63.611622,40.946087,7723962
2003-02-19,64.000687,66.091888,63.806152,65.362404,42.073051,8285657
2003-02-20,65.556931,67.988571,64.341110,65.702827,42.292168,13756571
2003-02-21,67.113182,67.113182,64.778809,65.411034,42.104343,6286574
2003-02-24,66.140526,68.815323,65.751465,67.794037,43.638260,12205346
2003-02-25,68.085831,68.085831,63.854786,64.195213,41.321735,5827434
2003-02-26,64.584274,65.070602,61.374516,61.666313,39.693913,8672951
2003-02-27,61.666313,64.438377,60.596394,63.562988,40.914787,7835238
2003-02-28,65.167870,65.411034,60.158699,60.742290,39.099121,12013767
2003-03-03,62.541702,65.556931,62.541702,63.806152,41.071304,7806992
2003-03-04,64.097954,64.097954,61.812210,62.444435,40.194782,3815709
2003-03-05,62.055374,63.417091,60.207333,62.833500,40.445217,5024969
2003-03-06,63.222561,64.195213,61.569046,62.444435,40.194782,8552676
2003-03-07,61.179985,61.471783,59.964169,60.499126,38.942608,3521131
2003-03-10,60.547760,61.666313,57.921593,58.456551,37.627823,3154981
2003-03-11,56.559875,59.818268,56.559875,59.477840,38.285217,5313127
2003-03-12,59.721004,61.763577,59.380573,60.012798,38.629570,6175618
2003-03-13,60.207333,61.763577,59.866901,60.936821,39.224350,5670483
2003-03-14,60.936821,60.936821,60.936821,60.936821,39.224350,0
2003-03-17,59.477840,61.082722,58.796982,59.526470,38.316525,2637963
2003-03-18,59.526470,59.526470,59.526470,59.526470,38.316525,0
2003-03-19,60.888187,62.395805,60.888187,61.569046,39.631306,4456155
2003-03-20,61.666313,65.605568,60.888187,65.070602,41.885208,8850969
2003-03-21,66.578217,66.578217,64.876076,65.654198,42.260868,4363486
2003-03-24,66.626854,66.870018,63.319824,63.952053,41.165218,3492161
2003-03-25,62.736233,66.189156,61.812210,65.654198,42.260868,4755331
2003-03-26,66.189156,67.891304,65.216499,65.654198,42.260868,3547143
2003-03-27,65.556931,66.967278,65.265137,65.945992,42.448704,2693838
2003-03-28,66.091888,74.019028,65.411034,71.246964,45.860870,22554620
2003-03-31,71.003799,72.560043,68.572159,69.447548,44.702602,7948394
2003-04-01,70.031143,72.219620,69.642082,70.517471,45.391296,4972714
2003-04-02,71.490128,75.867073,71.490128,74.894417,48.208687,7320627
2003-04-03,76.839729,76.839729,74.359459,75.478012,48.584347,5615915
2003-04-04,75.964340,77.958282,74.991684,77.374687,49.805218,6667407
2003-04-07,78.201447,80.584450,75.964340,79.757690,51.339130,7468508
2003-04-08,79.709061,82.140694,77.909645,81.557106,52.497395,6318221
2003-04-09,81.703003,86.566277,79.563164,81.459839,52.434784,8787307
2003-04-10,80.000854,88.706116,79.514526,86.858070,55.909573,10279584
2003-04-11,88.025253,90.165100,83.161980,85.253189,54.876522,5721928
2003-04-14,null,null,null,null,null,null
2003-04-15,86.566277,86.858070,81.119408,84.426437,54.344337,4012546
2003-04-16,85.107292,87.149864,83.405144,85.934052,55.314781,4377454
2003-04-17,85.204559,89.192444,84.718231,85.593620,55.095654,4189810
2003-04-18,85.593620,85.593620,85.593620,85.593620,55.095654,0
2003-04-21,85.836784,87.247131,84.718231,85.350456,54.939125,2977315
2003-04-22,85.788155,86.274483,83.745575,84.329170,54.281731,2654106
2003-04-23,84.864128,84.864128,79.757690,80.000854,51.495651,4182530
2003-04-24,80.244019,84.329170,77.520584,82.237961,52.935646,6667266
2003-04-25,82.383858,84.086006,81.508469,82.724289,53.248688,4032796
2003-04-28,82.481125,86.177216,82.043427,85.593620,55.095654,5528593
2003-04-29,86.323112,88.073891,82.237961,83.307884,53.624352,10384487
2003-04-30,83.161980,87.149864,82.383858,85.934052,55.314781,4927779
2003-05-01,85.934052,85.934052,85.934052,85.934052,55.314781,0
2003-05-02,87.052605,89.776039,86.079948,89.192444,57.412174,6172200
2003-05-05,90.310997,93.861183,89.776039,92.450836,59.509567,6691086
2003-05-06,92.888535,96.244186,92.888535,93.520760,60.198257,6414279
2003-05-07,94.007088,94.979736,89.192444,89.727402,57.756527,4707566
2003-05-08,90.310997,90.943222,89.095177,89.581505,57.662605,2991474
2003-05-09,89.970566,92.888535,89.776039,90.894592,58.507832,4786952
2003-05-12,92.207672,98.043602,91.575447,95.417435,61.419121,14445231
2003-05-13,95.222900,99.648483,94.347511,96.195557,61.919994,10429565
2003-05-14,96.292824,101.156097,96.292824,99.697113,64.173912,8752101
2003-05-15,100.864304,106.894760,100.864304,105.824837,68.118248,11010660
2003-05-16,106.116638,110.007256,99.697113,102.420547,65.926964,11104128
2003-05-19,103.587730,103.587730,96.584618,97.216843,62.577385,5781738
2003-05-20,96.779152,103.052773,94.201614,102.274651,65.833038,12217355
2003-05-21,103.101410,107.964684,101.350632,102.760979,66.146088,11650485
2003-05-22,103.976799,106.408432,98.238136,99.502586,64.048691,10536642
2003-05-23,99.940277,102.031487,97.460007,98.043602,63.109570,7552648
2003-05-26,98.773094,101.836952,95.320168,100.864304,64.925224,12536946
2003-05-27,103.101410,106.797493,101.156097,101.836952,65.551292,12269389
2003-05-28,103.539101,118.080292,102.226021,116.183617,74.786087,30987273
2003-05-29,116.037712,119.296112,112.147095,113.557442,73.095642,16634496
2003-05-30,113.654709,116.378143,110.299049,112.633423,72.500862,11879254
2003-06-02,106.019371,106.019371,90.554161,95.466064,61.450439,19993788
2003-06-03,93.861183,104.463120,93.861183,101.156097,65.113037,16355794
2003-06-04,102.809608,106.602966,101.885590,106.019371,68.243492,10564339
2003-06-05,108.937332,110.736748,99.794380,101.545158,65.363472,11325247
2003-06-06,100.183441,102.760979,99.502586,100.864304,64.925224,4958000
2003-06-09,102.128754,103.636368,99.940277,100.475243,64.674782,3149522
2003-06-10,96.973679,98.335396,85.204559,90.019203,57.944351,7277745
2003-06-11,92.888535,97.751808,91.283653,95.222900,61.293915,9479964
2003-06-12,97.265480,98.238136,92.645370,93.861183,60.417400,5257036
2003-06-13,94.882477,95.320168,90.991852,91.915878,59.165215,4581673
2003-06-16,93.083061,93.083061,89.289711,89.678772,57.725220,3512541
2003-06-17,90.700058,94.347511,88.997910,92.110405,59.290436,8484342
2003-06-18,92.839897,92.888535,86.906708,87.636192,56.410427,4331519
2003-06-19,88.317055,91.915878,88.122520,90.651428,58.351295,7742627
2003-06-20,91.380913,92.985794,90.943222,91.575447,58.946087,4771482
2003-06-23,92.402206,94.347511,91.186386,91.769981,59.071304,5933952
2003-06-24,91.332283,92.742630,90.797325,91.672714,59.008705,2996768
2003-06-25,92.596733,96.633255,91.915878,95.417435,61.419121,10206901
2003-06-26,96.098289,98.432663,93.569389,94.298882,60.699139,7178123
2003-06-27,95.028374,96.633255,92.888535,93.569389,60.229568,4139535
2003-06-30,94.542046,95.174271,92.402206,92.985794,59.853912,3000463
2003-07-01,94.347511,95.271538,92.645370,94.444778,60.793045,4101269
2003-07-02,95.563332,96.779152,94.104347,94.882477,61.074787,3302723
2003-07-03,95.514702,102.906876,94.444778,101.934219,65.613914,12940665
2003-07-04,103.101410,105.776207,101.301994,102.469177,65.958252,7511109
2003-07-07,99.988914,101.399261,99.259422,99.891647,66.508728,3668715
2003-07-08,101.447891,101.836952,97.460007,98.043602,65.278282,4801927
2003-07-09,99.405319,101.691055,97.751808,99.016258,65.925873,4062306
2003-07-10,98.335396,101.156097,96.876419,98.189499,65.375412,2798069
2003-07-11,99.210785,104.074059,99.210785,101.691055,67.706795,6188621
2003-07-14,102.955505,107.478355,102.955505,105.970741,70.556236,6998399
2003-07-15,106.992027,108.937332,101.545158,104.219963,69.390564,6398476
2003-07-16,105.289879,109.909988,104.317223,109.083237,72.628578,9626890
2003-07-17,110.201782,111.855301,103.198669,104.463120,69.552452,8578289
2003-07-18,103.052773,105.435776,100.183441,103.441833,68.872482,4533899
2003-07-21,105.338516,105.338516,101.156097,101.885590,67.836304,3581374
2003-07-22,99.745750,102.615082,97.751808,98.286766,65.440178,4130897
2003-07-23,101.642426,101.642426,97.362740,99.843010,66.476341,4119578
2003-07-24,101.156097,102.031487,100.280708,101.107468,67.318222,3308747
2003-07-25,100.232079,108.159210,100.232079,107.429718,71.527641,9162096
2003-07-28,108.402374,108.888702,105.289879,105.922104,70.523857,3782687
2003-07-29,106.992027,106.992027,100.815666,103.684998,69.034370,4776759
2003-07-30,102.128754,108.645538,101.156097,106.846130,71.139084,14891631
2003-07-31,108.937332,110.834015,104.219963,105.192612,70.038170,8455587
2003-08-01,105.873474,108.840073,104.463120,107.283821,71.430504,6931765
2003-08-04,106.019371,106.992027,104.706284,105.824837,70.459091,4000479
2003-08-05,105.824837,107.478355,99.210785,99.988914,66.573486,5850246
2003-08-06,92.402206,103.101410,92.402206,99.210785,66.055397,6265874
2003-08-07,100.280708,101.642426,99.064888,101.107468,67.318222,5327418
2003-08-08,102.128754,105.533043,101.399261,104.754921,69.746735,8081792
2003-08-11,104.074059,105.824837,102.712341,104.268593,69.422943,4512817
2003-08-12,105.289879,105.776207,101.788322,102.371918,68.160110,3573637
2003-08-13,103.101410,107.283821,101.545158,106.505699,70.912422,7579993
2003-08-14,107.818779,112.779320,107.818779,109.715462,73.049515,11947114
2003-08-15,109.715462,109.715462,109.715462,109.715462,73.049515,0
2003-08-18,110.396317,111.077179,104.609024,106.457069,70.880035,4801691
2003-08-19,108.061943,111.368973,105.678940,106.359802,70.815277,7523007
2003-08-20,107.283821,109.423660,105.143982,108.937332,72.531425,4831616
2003-08-21,111.077179,113.703346,109.909988,111.028542,73.923759,9555653
2003-08-22,112.390259,115.697289,111.660767,114.432838,76.190384,9567926
2003-08-25,121.581848,121.970909,105.338516,109.666824,73.017120,14357064
2003-08-26,112.633423,117.107635,110.396317,116.426781,77.517952,7360815
2003-08-27,118.274818,127.904106,117.739861,125.667000,83.670174,13955477
2003-08-28,128.633591,129.265823,122.068176,123.673058,82.342598,7855370
2003-08-29,124.499809,124.499809,119.150208,121.046890,80.594063,6827481
2003-09-01,121.630478,124.402550,120.122864,121.387314,80.820724,5353398
2003-09-02,122.554504,127.612305,120.998253,125.715630,83.702568,10999940
2003-09-03,126.153328,127.660942,119.782433,121.046890,80.594063,6867321
2003-09-04,121.290054,122.408607,114.773262,116.524040,77.582710,6094622
2003-09-05,117.204903,119.782433,116.232246,117.642593,78.327461,3411076
2003-09-08,119.052948,121.435951,117.837128,119.393372,79.493149,3937445
2003-09-09,120.074234,121.290054,115.989082,117.204903,78.036041,3649337
2003-09-10,117.496696,121.825012,116.718575,120.949623,80.529305,4724935
2003-09-11,121.387314,125.277939,120.609192,122.894928,81.824516,6744669
2003-09-12,123.721687,124.499809,118.226189,118.858414,79.136971,4615168
2003-09-15,118.663879,119.490639,110.931274,111.903931,74.506607,3330270
2003-09-16,111.855301,117.204903,106.116638,116.767204,77.744629,5051324
2003-09-17,118.663879,119.831070,113.411545,114.286934,76.093254,4224454
2003-09-18,115.065063,115.065063,106.992027,107.867416,71.819061,3844481
2003-09-19,108.451012,109.812721,102.371918,105.678940,70.361969,6417843
2003-09-22,107.381088,108.207848,103.976799,104.511757,69.584831,3557615
2003-09-23,104.609024,107.916046,102.663712,107.040657,71.268600,4744322
2003-09-24,108.742805,110.396317,105.533043,110.055885,73.276161,4275995
2003-09-25,109.715462,111.320335,102.128754,106.846130,71.139084,6789662
2003-09-26,106.019371,113.217018,106.019371,112.341629,74.798035,5303422
2003-09-29,113.119751,116.426781,113.119751,115.259590,76.740845,4263139
2003-09-30,116.621307,119.539268,115.454124,118.907043,79.169342,8495164
2003-10-01,119.539268,121.533218,116.864471,118.323456,78.780777,6074040
2003-10-02,118.323456,118.323456,118.323456,118.323456,78.780777,0
2003-10-03,120.609192,120.609192,118.566620,119.685173,79.687431,3525972
2003-10-06,120.609192,123.770325,120.122864,121.630478,80.982620,5543107
2003-10-07,122.797668,125.618362,120.171501,122.992195,81.889275,7088537
2003-10-08,123.624420,132.183792,123.624420,130.578903,86.940582,13882716
2003-10-09,132.378311,135.004486,131.308395,133.983200,89.207176,6430817
2003-10-10,134.226364,134.809952,129.946686,131.405655,87.491013,3736392
2003-10-13,132.378311,136.171661,128.876755,135.588074,90.275726,5573029
2003-10-14,137.144318,140.645874,131.794724,134.469528,89.530983,8323128
2003-10-15,134.907211,139.041000,132.767380,137.922455,91.829964,6450702
2003-10-16,139.284164,155.624771,139.284164,154.506210,102.871567,14088515
2003-10-17,153.873993,157.813232,148.329849,150.031998,99.892616,10324304
2003-10-20,150.469696,152.949966,141.715805,144.585129,96.266037,5999219
2003-10-21,144.341965,148.038055,130.870697,133.934570,89.174789,12356432
2003-10-22,136.171661,139.332794,131.405655,133.885925,89.142410,7834657
2003-10-23,135.490814,139.478699,133.302338,134.809952,89.757645,6976864
2003-10-24,135.101746,140.986313,131.502930,139.916397,93.157555,8599168
2003-10-27,142.493927,143.174789,136.268936,137.290222,91.409027,4436524
2003-10-28,137.630646,139.819122,134.323624,136.512100,90.890953,6111848
2003-10-29,138.408768,140.548615,131.551559,133.837296,89.110039,8640672
2003-10-30,134.615417,135.831238,129.508987,130.578903,86.940582,7893818
2003-10-31,131.308395,134.858582,129.508987,130.724808,87.037712,7161397
2003-11-03,131.989258,133.496872,124.499809,125.958794,83.864456,8121637
2003-11-04,128.050003,131.551559,126.834183,130.043945,86.584396,6684897
2003-11-05,130.578903,133.740036,129.022659,130.870697,87.134857,6676314
2003-11-06,131.502930,132.183792,127.709572,128.682220,85.677727,4307552
2003-11-07,129.752151,130.919327,127.806839,128.925385,85.839653,3797182
2003-11-10,129.265823,129.557617,126.007423,126.445122,84.188248,1306308
2003-11-11,127.028717,128.682220,126.396492,127.855469,85.127281,2171701
2003-11-12,129.168549,131.989258,128.633591,130.189835,86.681534,3580883
2003-11-13,131.211136,133.010544,126.445122,127.758202,85.062508,3307057
2003-11-14,128.244537,128.779495,121.679115,122.359970,81.468338,3802422
2003-11-17,124.986137,127.320511,123.575790,126.445122,84.188248,2119859
2003-11-18,127.515045,128.195908,122.165443,122.943565,81.856895,2914248
2003-11-19,122.992195,123.964851,121.581848,122.700401,81.695007,2335237
2003-11-20,122.846298,123.527161,114.773262,115.745918,77.064644,3198506
2003-11-21,114.870529,115.502754,109.666824,112.292992,74.765663,3979633
2003-11-24,113.557442,116.183617,111.855301,115.210960,76.708458,2642572
2003-11-25,116.913101,116.913101,115.308228,116.037712,77.258911,1597310
2003-11-26,116.037712,116.037712,116.037712,116.037712,77.258911,0
2003-11-27,117.010368,120.122864,116.329514,117.204903,78.036041,3739940
2003-11-28,117.739861,120.852356,117.204903,120.220131,80.043610,3080565
2003-12-01,121.581848,121.581848,119.393372,119.782433,79.752182,1917025
2003-12-02,120.609192,121.484581,118.177559,119.928337,79.849342,2845132
2003-12-03,120.803726,122.505867,120.025597,120.463295,80.205505,2000293
2003-12-04,120.998253,121.241417,118.177559,118.420715,78.845543,1785887
2003-12-05,118.663879,120.852356,116.815842,117.448067,78.197937,2180332
2003-12-08,117.691231,119.344742,116.815842,118.080292,78.618881,1489906
2003-12-09,119.150208,119.879700,117.593964,118.809784,79.104576,1699311
2003-12-10,119.150208,119.150208,114.384201,115.648651,76.999870,2619980
2003-12-11,116.524040,118.566620,113.314285,115.502754,76.902725,3342899
2003-12-12,117.156265,119.150208,116.718575,117.934395,78.521751,2719620
2003-12-15,120.025597,120.998253,115.551392,118.955681,79.201729,2533696
2003-12-16,119.052948,119.150208,115.210960,116.913101,77.841759,2028077
2003-12-17,118.517982,118.663879,115.308228,115.648651,76.999870,1700966
2003-12-18,116.475410,126.445122,115.308228,121.970909,81.209282,4264619
2003-12-19,125.861526,126.104691,121.679115,123.040833,81.921661,4094940
2003-12-22,123.527161,128.390427,123.138092,127.806839,85.094894,4731073
2003-12-23,129.363083,130.724808,126.542389,129.363083,86.131058,5643110
2003-12-24,129.849411,131.648819,128.633591,129.849411,86.454865,4291182
2003-12-25,129.849411,129.849411,129.849411,129.849411,86.454865,0
2003-12-26,130.919327,133.691406,130.335739,132.816010,88.430069,3611962
2003-12-29,134.372253,135.685349,133.788666,135.150375,89.984299,2368709
2003-12-30,136.268936,136.657990,129.363083,131.502930,87.555786,2628160
2003-12-31,130.335739,133.253708,130.335739,132.524216,88.235786,2203572
2004-01-01,132.816010,138.992371,132.816010,138.506042,92.218521,4948952
2004-01-02,138.116974,140.840408,136.706635,137.387482,91.473763,3046211
2004-01-05,138.116974,142.396667,137.144318,139.819122,93.092796,5454995
2004-01-06,137.144318,140.062286,135.199020,136.755264,91.052841,5120232
2004-01-07,137.144318,138.603302,133.010544,134.809952,89.757645,3617444
2004-01-08,135.782608,144.633759,135.782608,142.542557,94.906052,7458533
2004-01-09,144.925568,150.177902,143.515213,145.606415,96.946022,6602135
2004-01-12,145.898224,152.658173,144.439240,149.788834,99.730713,8123473
2004-01-13,150.761490,156.013824,150.761490,154.117157,102.612526,5960313
2004-01-14,154.652115,160.488037,154.652115,159.564011,106.239090,6445488
2004-01-15,162.141556,163.114212,152.804062,155.138443,103.292511,5593599
2004-01-16,155.235703,155.235703,141.180847,148.232590,98.694527,4775608
2004-01-19,149.788834,156.305618,144.050171,154.068512,102.580154,3467830
2004-01-20,156.548782,157.375549,143.466583,145.752319,97.043175,3882089
2004-01-21,142.980255,145.168732,124.499809,126.639648,84.317772,4436458
2004-01-22,127.612305,133.740036,124.110748,125.764259,83.734917,5744751
2004-01-23,126.445122,146.676346,126.445122,143.515213,95.553673,5695445
2004-01-26,143.515213,143.515213,143.515213,143.515213,95.553673,0
2004-01-27,141.034943,153.679459,140.937683,150.810120,100.410690,3845733
2004-01-28,155.332962,155.332962,138.311508,140.840408,95.309509,6963136
2004-01-29,140.937683,144.828293,138.262878,140.645874,95.177872,5348473
2004-01-30,141.034943,142.785721,131.940628,132.816010,89.879265,4705796
2004-02-02,132.816010,132.816010,132.816010,132.816010,89.879265,0
2004-02-03,132.913269,132.913269,115.308228,117.788490,79.709824,4813744
2004-02-04,118.663879,124.937508,118.663879,123.332626,83.461639,5103033
2004-02-05,123.527161,130.627533,121.192787,124.937508,84.547722,6530288
2004-02-06,126.542389,129.168549,124.597076,128.195908,86.752747,3082566
2004-02-09,129.460358,138.895096,128.974030,138.262878,93.565239,6228757
2004-02-10,139.089630,139.527328,130.919327,133.788666,90.537460,4947072
2004-02-11,135.004486,138.749207,133.885925,138.019714,93.400703,4803734
2004-02-12,140.062286,142.445297,135.296280,137.776550,93.236153,6539359
2004-02-13,138.165604,142.007599,135.296280,141.132202,95.507004,3697044
2004-02-16,142.299393,142.882980,137.922455,138.992371,94.058922,4343878
2004-02-17,139.575958,139.575958,136.171661,138.797836,93.927284,3302464
2004-02-18,138.214249,139.721863,136.755264,137.873810,93.301956,2738272
2004-02-19,139.186905,139.186905,129.606247,130.578903,88.365372,3662987
2004-02-20,130.578903,130.578903,124.499809,126.445122,85.567932,4264212
2004-02-23,127.612305,129.654877,123.478523,126.688286,85.732491,5223954
2004-02-24,126.153328,127.417778,122.797668,125.180672,84.712280,4485400
2004-02-25,124.791611,129.849411,124.499809,127.369141,86.193253,4838497
2004-02-26,127.077347,129.703522,121.825012,123.186729,83.362930,3261101
2004-02-27,121.581848,126.445122,121.581848,125.861526,85.173012,2572102
2004-03-01,124.742973,132.086517,124.742973,131.308395,88.859024,2070742
2004-03-02,131.308395,131.308395,131.308395,131.308395,88.859024,0
2004-03-03,132.281052,133.545502,129.460358,130.724808,88.464088,3024081
2004-03-04,131.162491,133.448242,129.071289,130.287109,88.167892,2843881
2004-03-05,130.384369,132.816010,129.460358,131.794724,89.188118,2043024
2004-03-08,132.232422,140.013657,132.232422,139.138260,94.157639,4781247
2004-03-09,139.819122,139.819122,133.740036,136.317566,92.248817,4323336
2004-03-10,136.074402,136.074402,129.898041,131.162491,88.760292,2862368
2004-03-11,129.946686,134.907211,128.390427,133.302338,90.208359,4451774
2004-03-12,130.335739,133.010544,130.335739,132.183792,89.451416,1815039
2004-03-15,132.378311,135.588074,126.445122,127.563675,86.324875,2357332
2004-03-16,122.797668,130.238480,122.797668,127.417778,86.226143,1694550
2004-03-17,126.688286,131.308395,126.688286,130.676163,88.431168,1695736
2004-03-18,130.530273,131.697464,127.028717,128.439056,86.917267,1636873
2004-03-19,129.752151,131.308395,127.952736,130.287109,88.167892,1067296
2004-03-22,124.888870,134.080460,124.888870,130.676163,88.431168,3646936
2004-03-23,128.682220,131.502930,125.764259,128.730865,87.114746,2141004
2004-03-24,126.445122,129.265823,125.083405,126.347855,85.502136,1536177
2004-03-25,124.986137,130.578903,118.663879,129.265823,87.476768,2318055
2004-03-26,133.594131,137.338852,128.925385,136.317566,92.248817,3956302
2004-03-29,137.144318,140.062286,135.685349,138.700577,93.861450,2963475
2004-03-30,139.089630,140.499985,135.977142,136.609360,92.446281,3121322
2004-03-31,137.144318,142.785721,135.977142,140.889038,95.342430,4260362
2004-04-01,142.202133,145.509155,140.548615,144.536499,97.810738,3508454
2004-04-02,145.800949,153.095856,144.196075,151.345078,102.418228,7834870
2004-04-05,152.998596,155.770660,149.253876,150.615601,101.924583,3686939
2004-04-06,151.442352,152.949966,144.196075,146.870865,99.390442,5374118
2004-04-07,148.524384,148.670288,144.439240,146.822235,99.357544,5017498
2004-04-08,147.649002,152.560898,145.557785,149.837463,101.398003,5985292
2004-04-09,149.837463,149.837463,149.837463,149.837463,101.398003,0
2004-04-12,151.150558,152.074570,146.870865,148.135330,100.246132,2104077
2004-04-13,148.718918,160.390778,145.606415,158.639999,107.354858,5101546
2004-04-14,158.639999,158.639999,158.639999,158.639999,107.354858,0
2004-04-15,159.126328,165.837646,155.770660,164.378662,111.238304,8096036
2004-04-16,165.254044,171.041336,162.968307,169.776886,114.891418,7447921
2004-04-19,164.719086,173.035278,164.719086,168.706970,114.167374,4120950
2004-04-20,166.323975,169.144669,161.557953,164.038223,111.007942,3251148
2004-04-21,157.618713,168.074753,157.618713,167.296616,113.212952,2505565
2004-04-22,168.269272,172.451691,166.810287,171.089981,115.779999,5225125
2004-04-23,170.895447,181.789185,170.895447,178.676682,120.914093,6027572
2004-04-26,null,null,null,null,null,null
2004-04-27,172.354431,175.515549,161.655228,164.621826,111.402893,3825612
2004-04-28,163.406006,165.740372,156.840576,163.065567,110.349747,4571813
2004-04-29,163.406006,169.241928,160.147614,161.120270,109.033318,5349459
2004-04-30,161.849762,166.518494,159.709915,161.460693,109.263664,5210797
2004-05-03,170.020050,170.020050,148.962082,154.749374,104.722000,4598798
2004-05-04,157.472809,169.485092,155.770660,166.129440,112.423088,7198844
2004-05-05,165.497208,167.685684,161.898392,165.010880,111.666161,4049303
2004-05-06,165.594482,175.466919,165.594482,173.424347,117.359734,5749786
2004-05-07,174.591537,178.287628,169.047394,175.029221,118.445740,6137455
2004-05-10,173.862045,179.260269,165.837646,175.272385,118.610321,4690532
2004-05-11,167.296616,170.555023,151.928680,156.500153,105.906784,4772694
2004-05-12,157.570068,163.795059,155.624771,158.056396,106.959923,6410170
2004-05-13,153.679459,163.746429,141.180847,153.582184,103.932137,5470000
2004-05-14,146.968140,153.922623,124.694344,131.648819,89.089394,6257628
2004-05-17,129.508987,130.335739,92.402206,121.435951,82.178116,3226443
2004-05-18,122.700401,138.992371,114.870529,121.484581,82.211044,5411240
2004-05-19,123.916222,141.813065,123.916222,137.241592,92.874130,7889249
2004-05-20,139.089630,142.493927,131.843353,138.603302,93.795624,4791556
2004-05-21,137.144318,137.144318,129.703522,134.080460,90.734932,2319459
2004-05-24,135.199020,140.937683,132.475586,133.010544,90.010895,3564029
2004-05-25,132.378311,135.442184,128.536331,133.545502,90.372917,3973749
2004-05-26,135.977142,136.755264,131.308395,131.794724,89.188118,2032448
2004-05-27,133.059174,133.059174,128.390427,129.703522,87.772964,1627687
2004-05-28,130.335739,130.335739,117.204903,118.955681,80.499695,2739474
2004-05-31,118.323456,118.323456,104.463120,106.943390,72.370728,5268874
2004-06-01,108.110580,113.411545,108.110580,110.299049,74.641571,3237461
2004-06-02,109.277763,126.250587,109.277763,122.894928,83.165459,8396302
2004-06-03,124.645714,135.685349,124.645714,130.189835,88.102074,18681230
2004-06-04,116.961739,132.864639,116.961739,131.162491,88.760292,7996222
2004-06-07,132.767380,135.636703,128.633591,130.238480,88.134972,3803305
2004-06-08,136.560730,136.560730,129.168549,130.530273,88.332466,3012410
2004-06-09,132.086517,132.086517,126.542389,127.563675,86.324875,4587327
2004-06-10,130.773438,130.773438,123.235359,124.013481,83.922401,4354291
2004-06-11,124.888870,124.888870,119.393372,120.268761,81.388275,2550162
2004-06-14,122.457237,122.457237,115.210960,117.837128,79.742729,3370015
2004-06-15,118.226189,124.208015,117.934395,122.749031,83.066734,4066979
2004-06-16,126.299225,126.299225,120.949623,123.964851,83.889481,4719653
2004-06-17,122.651772,127.077347,121.241417,126.396492,85.535042,4112718
