Date,Open,High,Low,Close,Adj Close,Volume
2022-05-11,102.000000,102.300003,97.199997,101.250000,98.290382,26776508
2022-05-12,100.000000,100.300003,95.400002,96.050003,93.242386,24799413
2022-05-13,98.000000,99.300003,94.000000,95.000000,92.223076,31856215
2022-05-16,96.000000,100.449997,94.500000,99.849998,96.931305,38507596
2022-05-17,100.750000,102.849998,99.500000,102.150002,99.164078,27647316
2022-05-18,102.150002,102.699997,99.099998,99.449997,96.542999,20090443
2022-05-19,97.500000,97.900002,95.250000,96.300003,93.485077,18567831
2022-05-20,98.199997,99.949997,98.000000,99.449997,96.542999,17897990
2022-05-23,99.949997,101.000000,96.849998,97.150002,94.310234,18586212
2022-05-24,97.250000,98.349998,95.250000,95.800003,92.999695,20019543
2022-05-25,96.250000,97.599998,93.000000,93.900002,91.155235,30311221
2022-05-26,94.900002,99.000000,92.550003,98.349998,95.475151,36341295
2022-05-27,99.300003,99.849998,98.150002,98.650002,95.766388,22370919
2022-05-30,99.800003,102.000000,99.650002,101.550003,98.581619,25342786
2022-05-31,101.349998,102.449997,99.699997,100.250000,97.319618,17234246
2022-06-01,101.000000,102.500000,100.000000,101.849998,98.872841,20994336
2022-06-02,102.000000,105.849998,102.000000,103.650002,100.620232,44232880
2022-06-03,104.699997,105.099998,102.000000,102.150002,99.164078,16672450
2022-06-06,102.000000,102.449997,99.199997,102.050003,99.067001,18544374
2022-06-07,101.400002,103.250000,100.900002,101.900002,98.921387,17522351
2022-06-08,102.400002,105.349998,101.400002,103.550003,100.523155,31448826
2022-06-09,103.199997,105.349998,102.449997,105.050003,101.979309,25588925
2022-06-10,103.000000,105.449997,102.900002,105.099998,102.027847,15753322
2022-06-13,102.199997,102.949997,98.500000,99.949997,97.028381,22147285
2022-06-14,99.099998,102.150002,99.099998,100.550003,97.610847,18606407
2022-06-15,101.000000,102.099998,99.400002,100.099998,97.173996,15884977
2022-06-16,101.599998,102.150002,97.050003,97.500000,94.650002,24322328
2022-06-17,95.900002,96.900002,94.099998,95.050003,95.050003,21919900
2022-06-20,95.599998,96.000000,89.849998,91.150002,91.150002,21703028
2022-06-21,92.099998,97.349998,91.750000,96.050003,96.050003,28648481
2022-06-22,95.599998,96.599998,94.199997,95.449997,95.449997,19542639
2022-06-23,95.199997,97.849998,94.400002,96.449997,96.449997,27634072
2022-06-24,97.300003,100.349998,96.849998,99.949997,99.949997,38285373
2022-06-27,101.099998,101.750000,99.599998,100.000000,100.000000,14457696
2022-06-28,99.449997,101.800003,99.449997,101.550003,101.550003,16394684
2022-06-29,100.300003,101.800003,99.699997,101.150002,101.150002,16413604
2022-06-30,100.949997,102.300003,97.050003,97.400002,97.400002,24612161
2022-07-01,97.599998,97.800003,95.599998,96.949997,96.949997,32287305
2022-07-04,97.000000,99.949997,96.949997,98.449997,98.449997,23659060
2022-07-05,98.599998,100.750000,98.449997,98.650002,98.650002,19396972
2022-07-06,99.050003,100.699997,98.699997,99.449997,99.449997,24812084
